"product_id","product_category_name","product_name","product_brand","product_weight_g","product_length_cm","product_height_cm","product_width_cm","cost","price"
ebaacd53-2d89-4916-b082-9e5aa378a66e,books,Drive throughout attention make,Pulse,457,13,8,28,29.78,44.31
"5bef18d9-d831-43cc-98a8-1676f1fbf16f",auto,Zenith Car Charger S684,Zenith,9548,91,27,8,118.11,181.16
"9ae18558-3f1f-423d-9832-8864df076896",toys,Crest RC Car (Red),Crest,553,20,18,12,5.68,10.73
"1e3e6aa5-0098-4f61-aff8-74b18187560b",electronics,Vertex M195 Monitor,Vertex,4152,31,16,29,1518.62,1847.25
dbda98b1-3a9e-432f-a8a1-38123304854a,furniture,Orion Bookshelf - Modern,Orion,29053,134,25,29,671.09,939.84
"9d92ad24-fbcc-44f0-8479-337bcfa4771c",furniture,Nova Chair - Classic,Nova,15082,138,19,26,491.85,678.82
aa1c2332-1cd6-418e-8521-bbc2cbc666cf,toys,Zenith Doll Toy,Zenith,207,28,16,12,39.08,75.1
c11b1075-bf35-4ce4-a91f-6e47b64b1e6f,home_goods,Pulse Lamp Set,Pulse,4079,17,28,21,108.83,191.22
"2ea597ff-1644-417a-989a-3d5246125e95",furniture,Apex Fabric Desk,Apex,12102,81,6,7,243.99,338.34
a0a3671a-db26-4402-9d29-e745bcb06712,electronics,Apex Tablet P712,Apex,676,41,8,18,1059.47,1399.15
"72ceafbd-c7ce-419f-b653-b70c2359f35a",home_goods,Nimbus Vacuum - Classic,Nimbus,3099,84,5,23,65.6,124.42
"0e32b362-ef3e-4fe3-8c3c-3a876a966c38",books,Television reality,Apex,988,10,16,20,11.61,18.0
"831bf2f8-f34a-4538-a0f4-b743f8fdb224",toys,Pulse Board Game Toy,Pulse,465,7,21,25,36.93,82.98
b8baba59-0a22-443c-952e-028046c51020,toys,Crest Puzzle Toy,Crest,211,12,28,28,4.81,11.29
"980b4a64-e2cc-436e-b5e5-233538f0ab70",electronics,Crest P347 Monitor,Crest,2139,38,6,19,718.48,938.51
"5c2ec21b-35fd-471d-a0e6-0dba1e359e42",toys,Apex RC Car (Green),Apex,784,28,13,19,16.66,31.15
"9cd21882-69ab-4cc9-adec-81cca84295d9",electronics,Nova Smartwatch S463,Nova,2450,44,27,27,1324.61,1620.0
"5943bd30-599f-49a5-bcca-6837455359f3",auto,Nimbus Tool Set M556,Nimbus,12848,34,27,15,171.55,217.63
"03781e64-d096-459a-a3f2-eae7af73b2b1",electronics,Apex Bluetooth Speaker M457,Apex,4517,46,17,18,767.55,896.21
"4581702a-ff77-4680-a889-32b038b266d5",toys,Zenith Doll (Beige),Zenith,593,6,24,9,18.68,42.19
"2a4c3ab8-8d78-43f6-a247-2818fcf63e02",home_goods,Orion Vacuum Set,Orion,4404,70,12,17,16.19,35.67
"09bdb1f5-d516-4b56-8222-58ec8675a696",home_goods,Vertex Lamp Set,Vertex,3724,42,10,21,72.5,122.43
c7a70775-ce53-4f1a-90cd-f969b58c8893,fashion,Vertex Minimal Backpack,Vertex,753,39,16,22,24.08,87.53
e90ed53f-bf91-4d1d-b811-d71d767d5f1e,electronics,Nimbus P352 Camera,Nimbus,1393,31,19,17,1199.07,1343.97
"5b6900a7-d97c-46d1-9063-3f4231e0b981",furniture,Pulse Oak Sofa,Pulse,7098,106,19,26,222.68,291.68
d57487cb-18af-4169-9732-ff90da025c54,fashion,Vertex Sneakers (Green),Vertex,631,45,24,11,12.23,32.91
e4847a32-6bfa-4bf0-b0c3-0eacaf64eee8,auto,Zenith Dash Cam X936,Zenith,4101,21,29,14,50.24,59.6
"8a7bcd52-5019-4e67-88f7-2c368d5c83c9",electronics,Nova M880 Headphones,Nova,4701,34,24,8,894.94,1127.69
"0ea76531-4ff3-4af7-b727-41eab439f469",furniture,Nova Desk - Modern,Nova,35220,193,19,7,122.89,209.49
"8688454c-cd9b-47e9-a032-a543bc22b953",fashion,Pulse Minimal Dress,Pulse,775,29,26,6,101.99,283.71
d609b621-d5b0-4f14-bb1d-5705b31d3988,toys,Crest Doll (Black),Crest,865,10,28,25,25.91,48.67
a164ff8f-b83d-4bf8-88d5-0633633be468,electronics,Orion A635 Smartwatch,Orion,219,45,29,25,1196.01,1581.24
"51ababdf-f73f-49da-8d15-49790a59311a",furniture,Nova Bookshelf - Classic,Nova,26368,99,13,29,147.65,329.27
"4f58940b-78a0-44d5-9d73-156bfdb8e8e8",electronics,Crest A333 Bluetooth Speaker,Crest,1644,38,19,19,1213.86,1616.87
"791832f0-6c6a-4e3e-b121-5066c782125a",home_goods,Nova Knife Set Set,Nova,4147,29,25,29,10.9,25.98
b8118caf-8172-4190-9b7f-a3a2974e27e7,home_goods,Nimbus Bedding Set,Nimbus,1604,29,7,26,58.88,104.97
"8d178840-c743-43f3-b226-86d5260fbdef",fashion,Pulse Modern Hoodie,Pulse,356,22,28,25,66.63,200.57
"347a8969-8815-4594-8bd3-8d7ceba3f0ba",fashion,Orion Modern Dress,Orion,553,37,18,27,51.52,159.22
aa3994b4-4bed-4de5-851a-d8f9c7d476a5,electronics,Nimbus Tablet S986,Nimbus,4614,17,23,10,1085.41,1238.56
"1846b491-cb95-4bdf-8af4-c08016061b68",books,Inside show deep fight,Crest,397,23,14,15,22.56,39.87
ef744048-f76e-4b89-ad06-2a2bdfc83b04,books,Goal experience position avoid population,Pulse,229,17,29,16,29.6,42.87
"67c471fe-5daa-4ce9-a8eb-60c9e99de990",electronics,Crest Bluetooth Speaker M123,Crest,3557,26,25,27,1663.22,1889.22
"948595a5-c2ff-4eb1-acb7-d6a5ce1e0ca1",electronics,Nimbus A984 Headphones,Nimbus,4885,46,14,27,718.28,935.11
"20e1c7cb-146e-4949-843e-483a5dbb682f",books,Attack note technology return majority: Within home traditional right,Zenith,391,20,15,8,16.11,25.44
c73a173b-5202-4018-8544-09425d9835b7,home_goods,Nova Air Purifier Set,Nova,3474,95,18,10,30.1,65.05
b5d89923-9866-4698-bfa7-e9a587228371,toys,Nova Building Blocks Toy,Nova,825,26,25,25,6.56,14.72
f829da0b-96c5-4fcd-aeef-79d6959c119a,auto,Vertex Seat Cover M981,Vertex,18299,64,7,15,183.68,242.36
"415911fe-34d5-405c-abdb-dd6e951e1dac",electronics,Nimbus Tablet S150,Nimbus,3831,33,20,9,1194.54,1406.79
ce0d2754-41c8-457b-8e3e-b6d3c23f14ff,home_goods,Nova Knife Set Set,Nova,1582,28,23,13,38.92,82.2
afb67cd1-96ee-484c-9a77-65ba201e9e79,toys,Apex Building Blocks (Black),Apex,964,14,18,17,13.46,26.83
a5d2faa0-2b68-4a6b-acf8-0c0c685e5d30,auto,Nova Seat Cover S720,Nova,9251,87,24,17,337.94,408.32
c1fbed76-6837-4d85-88be-7dab91d78832,furniture,Apex Leather Chair,Apex,15672,53,23,7,292.13,373.07
"5705075d-c895-4808-8f5f-5914e89b0168",fashion,Zenith Cozy Jacket,Zenith,807,30,13,19,61.2,140.98
"8c2cd40a-1f7b-48ec-a5c3-6f01ac8ae828",electronics,Pulse X305 Headphones,Pulse,2417,40,13,20,1259.63,1617.16
e256595c-a3d1-4a5b-8775-58c3027f6dc5,books,Itself authority white budget management,Crest,297,10,24,26,13.21,21.6
"87e7285a-b29d-4aaf-a7ab-fe8246818398",auto,Nimbus Dash Cam X623,Nimbus,17118,92,16,12,137.89,197.46
a157568d-eaf1-4d2c-9f67-2b3a75f488fb,furniture,Orion Desk - Industrial,Orion,37625,189,18,8,179.15,247.74
afa28fb0-4d8d-475f-b65e-7dd0314e5838,furniture,Pulse Oak Desk,Pulse,5983,78,7,12,390.54,540.78
d9a0ee84-0089-4e1a-9b6c-9667b1da97d7,toys,Vertex Puzzle Toy,Vertex,497,10,7,29,35.66,66.37
"7f3c9f9a-ae1f-4f28-a0ce-a22a88e93bf4",electronics,Vertex X580 Monitor,Vertex,2785,23,15,9,1349.75,1777.59
e98c9f08-645d-4b0a-9e76-df1b8aa05d6d,books,Near animal wear,Nimbus,968,16,11,28,17.42,27.35
c66b7334-1fcc-46ab-8cce-b688b8e1293d,furniture,Vertex Bookshelf - Industrial,Vertex,5705,160,22,28,168.47,405.18
dc2ee962-d30b-4a3e-bf37-65c262607506,auto,Vertex Car Charger Kit (S482),Vertex,19000,37,24,29,282.27,385.31
"1dda1a0d-9d12-4517-b7cc-a5849755de17",auto,Vertex Car Charger S609,Vertex,9664,62,6,22,131.98,155.99
"984c5224-5708-490f-8972-7c528bafd243",electronics,Crest Camera X919,Crest,737,18,11,8,196.58,227.46
d5a7b7c8-5c53-45dd-8371-a687e14f4952,home_goods,Nimbus Knife Set - Cozy,Nimbus,4657,59,18,18,58.84,107.83
"619825a5-f21a-4895-b48e-d8bdd89ad18b",auto,Nimbus Car Charger S614,Nimbus,8834,92,27,12,242.44,320.1
df6abfa9-813c-468b-b5a0-822c26a974a7,fashion,Nova Jacket (Black),Nova,445,34,29,19,10.09,33.7
"1d994691-81c0-4248-94b9-016e4288f213",auto,Nova Tool Set Kit (P922),Nova,1173,58,10,28,274.18,334.49
ae872eb9-31e6-4893-8cd6-b0a24ba0538f,auto,Crest Tire Inflator Kit (P734),Crest,11357,14,20,16,253.67,386.05
fb237894-a54e-43d5-9feb-cf11b8e9121c,home_goods,Crest Vacuum - Modern,Crest,4079,57,21,11,38.91,67.99
"52c8e376-4cf4-41da-bc9d-40bfe8c6ca4f",home_goods,Vertex Bedding - Modern,Vertex,3484,82,28,24,93.02,161.98
"08d0cfd6-6fdf-4572-8488-6ce436715945",auto,Apex Car Charger Kit (P801),Apex,2900,33,23,22,354.38,490.29
b1ae7b99-480d-443d-ab14-a773cfa1b73d,auto,Pulse Tool Set Kit (X482),Pulse,9079,87,14,26,282.0,353.97
"79b1d7d8-6348-4fe3-a3c4-14f628c31c65",fashion,Apex Hoodie (Black),Apex,589,34,5,17,23.4,82.5
"38a5b911-2ac5-4dfb-8f3e-d6c85d989f6c",books,True start real,Orion,711,15,13,19,13.33,21.37
"23bbbc0a-4840-4aee-846c-4754c72e7eda",auto,Zenith Dash Cam Kit (P638),Zenith,4632,84,8,17,184.94,270.23
d9b15500-142f-469a-919f-4a95a3298e1f,furniture,Crest Bookshelf - Modern,Crest,44690,88,17,23,328.28,608.99
c9b2a745-081b-4fc3-81f9-94a04e5ecdc9,electronics,Orion Tablet X732,Orion,1984,44,7,28,1537.42,1900.88
"369257dc-0a43-498f-919c-0ef30ffd1df6",home_goods,Orion Lamp Set,Orion,1699,25,28,5,74.36,148.38
"4084dcd7-f74e-42ac-b21a-5557aad582ac",books,Source project alone image: For or top,Nimbus,396,20,21,10,30.14,44.08
c4fb81af-99f5-4329-b5b5-3cc79494fdad,auto,Nimbus Dash Cam M385,Nimbus,11182,76,8,10,141.79,205.34
"55a743f0-2d6a-43bf-8dee-14243bce6ac4",fashion,Zenith Hoodie (Green),Zenith,396,41,10,23,24.3,94.31
b6dc7fd0-0b5d-4e33-8189-b0994efba714,toys,Orion Puzzle Toy,Orion,853,23,23,18,16.88,42.97
d3dd31c3-b005-4773-8ee5-e9d48b916f8c,electronics,Apex M824 Monitor,Apex,1350,47,7,27,1482.61,1868.92
c05ea7ac-3a78-4ee4-9630-5a7776282eb1,electronics,Crest Smartwatch S433,Crest,3197,20,23,19,918.41,1185.56
"87d96539-ce05-4085-b5ac-a95549af6fc0",fashion,Nimbus Hoodie (Black),Nimbus,386,59,27,24,51.79,176.49
c3ca3322-fd40-4fca-a1a6-fbc9c7a902bf,toys,Nova RC Car Toy,Nova,899,20,29,11,30.89,59.0
aa62e410-96d0-4833-a1ae-161e28dbe95f,fashion,Orion Cozy Hoodie,Orion,807,32,13,18,43.36,124.21
"2f81ca81-55d2-40a0-b903-835f4aa725cb",fashion,Nimbus Classic Sneakers,Nimbus,131,30,8,23,28.58,102.35
"7023205d-05e2-425f-87f4-6024fef694d8",auto,Nova Dash Cam A933,Nova,16619,95,8,26,245.67,364.64
de535a7a-c4cc-42ad-88c4-582e47cb5cbf,auto,Nova Seat Cover X120,Nova,9115,42,11,15,92.48,123.22
"291d39dd-9122-4ada-89c4-82f5b011b3cb",auto,Vertex Tire Inflator S231,Vertex,17207,89,25,17,148.73,197.94
"95e16ca5-1b0c-4e7c-948d-6d78cb011f55",auto,Vertex Dash Cam A919,Vertex,16653,49,10,21,54.62,74.21
"96acf49a-d1ca-4c38-bfd8-0b73a7aed37d",fashion,Nova Modern Hoodie,Nova,465,40,12,6,104.2,289.73
"2082c692-cb4a-496d-8546-d81680867446",books,Success degree,Zenith,334,12,7,10,20.06,31.41
"49f91b38-1e3a-4121-aa75-d3147231c10a",electronics,Pulse X703 Monitor,Pulse,4291,13,11,25,732.52,921.87
"98789def-520f-4bb0-acef-6328fa6c7b40",books,Itself entire,Nimbus,331,13,19,19,17.41,31.5
"2afd9d62-18b1-408f-acb0-c08207306996",fashion,Zenith Jacket (White),Zenith,795,34,21,5,23.59,65.14
"4e9ba163-51c3-4d77-a827-456ac164ed56",home_goods,Crest Knife Set - Classic,Crest,1838,17,6,15,53.4,95.84
"66583706-4cfb-4470-969e-e476dc6eef24",fashion,Orion Jacket (Black),Orion,900,38,11,12,80.85,189.46
cc646824-ec6b-41ba-8d71-8f626cb45dfc,books,Mission draw air: Reflect seat guess,Pulse,600,11,7,13,12.69,21.81
a5f2dcdd-de4d-41d3-be1e-2d57af631f8d,furniture,Orion Oak Bookshelf,Orion,12764,127,23,23,262.92,401.14
"2cb3f563-81d1-45de-80c2-22297780768f",fashion,Pulse Sneakers (Beige),Pulse,313,27,8,26,73.15,272.2
"695c07db-683f-4ada-a9c4-f6cbcce962ee",auto,Orion Dash Cam Kit (S637),Orion,8840,70,8,6,239.84,315.1
"2a415882-96fc-4d1c-a758-0473f910a8f2",fashion,Zenith Sneakers (Blue),Zenith,639,41,26,10,15.89,61.15
f9848225-174d-469b-aa08-5ce6482b40eb,fashion,Apex Sneakers (Green),Apex,455,42,10,7,15.41,46.94
d4586542-73e0-4b21-a8e0-04b51aee09ea,toys,Nimbus RC Car (White),Nimbus,850,28,15,23,46.16,88.86
"0934e908-3f0e-4833-83a7-12fed0667089",auto,Vertex Tool Set X868,Vertex,6409,62,21,11,310.92,405.23
"179ad5fc-34e3-4624-81c3-7f428af54d46",books,Choose real me sit future: Sound half war visit keep explain,Crest,202,10,24,21,19.09,27.73
f8ed1e0c-39f2-4464-83df-0ccdefd76c60,furniture,Nova Fabric Desk,Nova,14257,193,24,21,61.3,117.62
"7cf3b1c8-5c27-4021-99cd-348ec56e2474",electronics,Zenith X272 Monitor,Zenith,2412,29,9,16,1064.83,1241.27
f7c928fc-3ec3-4d9a-a508-334b38679778,fashion,Nova Minimal Sneakers,Nova,237,27,6,5,44.5,162.17
c365df19-47ae-421d-8249-51a7d8939ce7,furniture,Orion Chair - Modern,Orion,45249,135,22,10,84.28,197.85
"80478aed-bac1-450d-b9c7-7b1605df15c3",furniture,Nimbus Desk - Minimal,Nimbus,31022,182,22,25,168.59,255.11
"6fd0e433-8196-42e9-9101-12604cb469c5",toys,Zenith Board Game (Blue),Zenith,390,13,29,13,16.53,37.23
"59597d46-8218-4f99-83cb-ffa5df98bc1e",fashion,Apex Classic Backpack,Apex,842,41,24,22,32.56,77.87
"9c9bcc6d-f82e-48d3-a65e-e74102896ec5",toys,Zenith Doll Toy,Zenith,362,20,13,11,20.83,46.77
f82b04eb-4ce3-4bd2-a341-53c7f526c72b,furniture,Nova Leather Chair,Nova,12435,141,19,11,131.19,169.98
"3cbd0b92-8325-42cd-9795-797febd4108c",electronics,Zenith Headphones A200,Zenith,815,21,28,15,905.78,1204.31
b58048a2-abd5-4147-b4ec-d39cb6c4927c,auto,Crest Seat Cover X888,Crest,11314,60,19,7,321.37,432.83
"40355ab3-9e99-4737-9267-6b0657a058f1",furniture,Pulse Chair - Minimal,Pulse,5142,105,29,9,224.83,436.13
d0eb0fde-00f4-4096-8fbb-fde7a9e4d95b,home_goods,Orion Lamp - Classic,Orion,552,69,18,29,52.73,102.06
"65d33291-eaba-47a5-bd47-22ea76f2e18d",electronics,Nova X644 Smartwatch,Nova,1860,26,18,15,942.38,1252.36
"1ba4878b-e6bd-45e5-8855-c6086606b321",auto,Apex Tire Inflator X899,Apex,2852,58,10,14,349.75,447.43
b9a85ff0-c820-4636-b712-1ac091ae3bed,home_goods,Nimbus Knife Set - Classic,Nimbus,4487,93,15,25,47.18,82.08
ed020ae9-0316-45f4-bf2c-ad7e08dfd5d1,fashion,Pulse Industrial Sneakers,Pulse,220,26,20,5,50.06,153.59
"1523c831-3876-4305-b28e-c85a7eac985a",electronics,Nimbus Headphones A503,Nimbus,3195,40,10,9,1292.55,1565.45
d0f608bc-e4b8-46b8-b9fd-126b00894e3d,electronics,Zenith Smartwatch X653,Zenith,3562,40,11,11,650.64,732.33
fa3f67e6-866d-4f2a-be11-7447ab91c4bb,books,Very manager cold bad style,Orion,413,15,28,27,14.66,27.66
"1e9aaa73-ecf7-4aa4-b974-f3f9f828829e",auto,Vertex Dash Cam X743,Vertex,5345,10,16,13,114.38,142.25
"0c9d5887-7f0f-42bc-91ad-1f7c5da4bde8",home_goods,Vertex Vacuum Set,Vertex,1998,12,14,28,6.34,11.22
e161f2f6-892e-4a51-9ebd-a5e279b97a0e,home_goods,Zenith Bedding - Cozy,Zenith,3013,46,7,19,70.99,120.3
"0ceb7886-92e4-445c-9b69-b33c7e5c0558",books,Shake whole stay,Crest,515,17,16,26,14.29,28.09
ee73dffc-1123-47d9-a744-fa7157d140ef,electronics,Orion Smartwatch X711,Orion,1765,43,28,9,1692.0,1952.96
"793d5c3e-3120-4d60-af36-3da05a6016ee",auto,Apex Dash Cam A399,Apex,14569,68,14,15,122.06,160.68
b94bf163-3631-4c6e-b998-765d710195ee,toys,Nova Building Blocks (Black),Nova,945,14,10,9,20.58,51.62
"7cf98a06-6710-48f2-89db-b70aa58a9590",fashion,Crest Classic Hoodie,Crest,637,36,14,23,71.7,233.42
"2c831dd9-b25d-4518-941c-11b3a21f50ee",toys,Apex Building Blocks Toy,Apex,758,12,9,9,38.96,82.63
"990edc8f-a31f-410a-8fec-60d02301dc11",toys,Crest Board Game (Red),Crest,869,21,17,22,36.51,71.14
dbcd1c3f-74e2-46af-8ce7-120b56365263,toys,Zenith RC Car Toy,Zenith,989,5,13,29,13.82,31.52
"23d9af6f-1655-40c7-a477-2ab86790710d",furniture,Nimbus Walnut Desk,Nimbus,10950,84,24,11,115.59,228.55
"103829de-0c63-45e9-af3f-ab1b14eaca1f",books,Deal in foreign land: Cause interview ready girl,Nova,585,17,28,15,21.09,37.49
ea0acfc7-181f-4692-a570-df2d8dbe3014,toys,Orion Puzzle (Red),Orion,897,9,9,6,28.34,52.05
"82d8bb1c-b911-4add-bdef-1cc1ec594d8c",toys,Apex Puzzle (Black),Apex,246,8,20,28,6.93,13.68
"0d464927-080a-4fda-9b61-c58b6505fdaa",books,Pressure of one dream edge: Cup late where,Nimbus,222,17,17,10,26.02,47.31
"649b40f1-20f7-4cde-af92-404ab1000b8f",furniture,Crest Coffee Table - Minimal,Crest,14066,106,20,12,288.38,629.78
"6efd591c-6de5-443a-ba5b-d75e9581057e",fashion,Nimbus Classic Hoodie,Nimbus,583,32,29,24,61.78,244.51
"03ed7691-8a0c-4b6b-8ac7-300b8baf02ae",home_goods,Crest Bedding Set,Crest,3739,27,9,14,94.7,186.71
fff23255-c364-4b86-a1bf-9a22052d62db,electronics,Crest Monitor M805,Crest,1662,30,26,8,623.74,736.59
"2ce81613-a794-41ad-84e7-a4d0af19e722",home_goods,Orion Vacuum Set,Orion,2832,72,15,28,63.88,142.93
"5fff4909-ed1d-4422-994b-88c998145cf2",toys,Apex RC Car Toy,Apex,622,6,9,13,17.74,38.06
"8e93bd79-7e37-415e-bcec-b1055064f49b",home_goods,Orion Bedding - Industrial,Orion,4937,74,8,29,68.31,141.22
"272d828d-6382-4288-a800-dce84de698bf",home_goods,Nimbus Knife Set Set,Nimbus,4417,77,14,10,65.94,150.61
d3ec3a33-1e11-4d45-b5d7-a86c9bfff9f0,home_goods,Nova Knife Set - Cozy,Nova,3669,78,19,22,11.18,25.93
"3a634b6e-1f78-483c-af7e-259d54d83f80",furniture,Apex Desk - Modern,Apex,16769,128,8,10,477.86,722.96
c76cbb1c-88eb-46d0-91b5-52237d296052,fashion,Apex Industrial Jacket,Apex,193,33,10,20,80.03,293.23
a9c0b743-7ca2-459c-8d4b-1505c7467e69,furniture,Crest Chair - Modern,Crest,12252,92,10,23,293.67,663.61
"1a995eba-58e5-4144-8531-1d1bb749a65a",auto,Vertex Tire Inflator Kit (S427),Vertex,9951,13,10,22,243.86,317.58
"7134bde0-49fb-4d25-b72b-9ac5174cc226",furniture,Nova Sofa - Industrial,Nova,6854,73,22,16,202.57,266.86
"0904ba8c-1f71-4fa7-af6e-977db4d9cee5",furniture,Apex Oak Bookshelf,Apex,25636,114,8,10,224.83,321.82
"529f2512-af30-41d2-9006-af5de79280fb",home_goods,Nimbus Knife Set - Modern,Nimbus,1047,22,21,22,19.64,40.99
"172cf139-2483-4e1a-88ce-a996d1150724",books,Ahead real short: Both need almost old me father politics,Crest,753,11,21,6,16.67,25.93
"0c2d7d9d-784f-4088-8684-03235fe7d8bf",books,Southern protect deal short our,Orion,272,22,5,7,19.62,37.67
e1170058-4032-42c3-9b07-e419a31e81f1,home_goods,Nimbus Vacuum Set,Nimbus,4004,40,20,26,73.54,145.53
"31ced7c1-7090-4680-9198-4f83dde26e9d",fashion,Nova Dress (Blue),Nova,857,56,6,20,10.33,23.18
"2e20c0d7-d1a1-411b-8328-30bde9245b19",auto,Nova Dash Cam Kit (P120),Nova,3063,30,22,14,228.47,319.84
"59cfde9c-2ab9-4dc9-82ad-a66e9ac3af6d",auto,Vertex Tool Set X567,Vertex,9411,99,15,11,153.45,184.0
b701def7-8832-4b67-ab94-1fb2d11da593,furniture,Pulse Chair - Industrial,Pulse,21637,165,22,28,598.63,973.43
"62362890-e12e-4933-93d5-bd775c085a8c",toys,Nova Puzzle Toy,Nova,301,22,26,18,34.52,63.95
"48f5f5f2-ab89-46bd-8c6b-c127af28a6ff",home_goods,Pulse Air Purifier - Classic,Pulse,1714,63,21,14,88.06,151.25
dc779231-49a8-4e79-a7b6-b481cd1f820b,books,Involve music or poor: Parent here medical shoulder,Crest,419,19,11,23,19.03,27.79
bf1959e4-f29f-44f2-8060-2c2b62d181cb,furniture,Crest Desk - Classic,Crest,26062,141,27,20,162.49,303.66
"4f87347b-ed94-4d55-aa7e-53bf722934e8",fashion,Orion Dress (White),Orion,101,28,11,19,16.54,44.04
"0163bd12-2958-470d-b906-3079e97cb0af",toys,Pulse Puzzle Toy,Pulse,898,23,6,18,28.17,70.31
"32d2b2f8-cfb2-409f-b2f8-f7c2e4d63e2f",electronics,Vertex Camera P918,Vertex,356,23,13,8,1039.2,1349.82
"3ec670bc-c8f0-4a54-b51e-898aa06682d2",auto,Nova Car Charger Kit (M192),Nova,9796,27,28,19,162.54,192.85
ac348ed4-95bb-4ec0-ad10-d5ec32154fae,fashion,Orion Dress (Green),Orion,966,44,20,16,89.03,211.03
b5bd9646-83fb-48a5-a9c0-847fe44d8360,toys,Nova RC Car Toy,Nova,233,26,5,23,10.5,26.33
d5ab52be-4902-40e0-8f01-04397e291d00,books,Space heart son,Orion,904,23,25,23,26.1,48.91
"433ec838-c0be-4cda-9d88-bb340fd3aef8",books,Who relationship show conference: Claim political these quality mean,Pulse,297,12,22,17,24.59,43.58
"0527716f-af82-44d7-8f71-5dba2d4462db",auto,Pulse Seat Cover Kit (X832),Pulse,13086,87,20,14,225.61,265.58
d4aac103-32ff-4ad5-adeb-8cb9450c75ec,home_goods,Pulse Vacuum - Modern,Pulse,539,26,24,21,51.97,127.51
bd6ffedf-e133-4302-a73b-dcc4b9f58a32,books,Pretty study marriage ever: Back hold cell establish whose interesting,Zenith,762,11,22,15,7.57,14.64
"3b4330b9-5a43-425c-8d25-d18e74e3fb11",electronics,Orion Smartwatch M712,Orion,2394,27,5,10,626.91,816.69
f84746af-25dc-4d8d-8cf8-479119c4bee4,home_goods,Nova Air Purifier - Classic,Nova,2110,62,21,11,93.61,163.23
"95a0eedc-7e2a-491b-9193-6154af5884a3",toys,Nimbus Doll Toy,Nimbus,860,6,23,24,8.4,18.72
e130d6b9-1090-4815-ad65-e1cf8dde4e9f,books,Others arrive would,Apex,301,20,20,11,6.16,12.24
"8e68e542-5be5-44e4-952f-29074b0f1131",auto,Crest Tool Set X391,Crest,9943,18,29,26,93.58,116.39
f4b3ce27-568d-4c33-9248-6c314635f80a,toys,Nimbus Doll Toy,Nimbus,788,18,27,10,15.45,28.71
a49c4df6-687f-4405-af9d-96b4ecc24b14,books,Sit campaign eye home,Nimbus,219,18,14,16,10.37,18.97
"8b4be91c-e262-49a8-8136-1fd2a37eec86",auto,Pulse Seat Cover S627,Pulse,8945,97,20,19,106.14,145.81
"0a89bdc5-033d-46c1-af6f-2863785809bd",electronics,Nova X118 Smartwatch,Nova,2856,25,18,5,909.68,1198.9
"45b7ac5e-9809-44df-b394-345fcf26a49d",books,Whole share experience exactly itself: Choice attack remember present,Orion,508,13,22,19,23.15,38.49
"4a4d15b1-b9b0-49e1-881c-37a24cc030ad",home_goods,Zenith Knife Set - Industrial,Zenith,3207,70,7,18,21.9,41.7
"3133a3ac-b837-449d-bdc4-1c5e5c19e25c",books,Office free,Apex,512,10,5,5,25.69,44.09
"834a0219-70ef-45fe-a752-a374543b0c9b",auto,Zenith Tool Set X456,Zenith,4249,35,16,24,54.33,78.22
ac145046-2764-47a2-959e-5cb0e53caaf2,books,Financial difference test: Financial structure woman eat record assume,Zenith,493,19,12,19,28.92,46.28
f2a0a21b-69c4-49f3-91cd-01b30925766b,auto,Nova Seat Cover X410,Nova,19586,66,29,17,394.8,470.75
"58d97eb7-8f83-44ce-9d53-c9666c32189e",books,Head should message would: Or worker toward,Nimbus,420,16,11,21,6.51,11.81
"34bb0d64-1b5f-4324-b59c-0c8a40c0bc5a",toys,Zenith RC Car (Beige),Zenith,808,27,16,18,35.7,93.27
"60bc9e30-d2ec-4856-a4db-28738a604116",books,Commercial for concern: Mother economic such,Crest,344,10,22,26,6.93,13.15
f6557fe8-9ad5-4dc4-83f5-ae1bdd749928,home_goods,Vertex Vacuum - Industrial,Vertex,1096,28,23,22,53.46,122.82
d08ce96e-94cc-401f-b384-a11e06cfe6b6,fashion,Vertex Cozy Dress,Vertex,122,59,5,5,70.88,196.21
bc83c6e1-775c-4880-951a-36aa9b746b8b,fashion,Orion Jacket (Black),Orion,657,56,7,17,12.65,42.88
b08835df-2cea-4ce0-a06c-5f98500bac5e,furniture,Apex Steel Sofa,Apex,11056,106,25,18,75.09,164.82
"0a2c005b-d1e8-47f9-b707-aa1d52095e2f",home_goods,Pulse Bedding - Cozy,Pulse,1268,66,5,15,41.64,96.84
"121ceee8-e723-47ab-8951-0fd669da5b25",toys,Zenith Building Blocks Toy,Zenith,811,27,23,21,29.48,72.36
"7e68ff8d-65a3-4076-a51a-5c7288dfce40",toys,Zenith Building Blocks Toy,Zenith,564,26,14,25,30.78,59.46
"9934a606-dbf1-436e-8d96-c5c5a79593a8",toys,Crest Puzzle Toy,Crest,571,6,6,19,21.04,52.89
bbb1c423-64a3-4d8a-b2d7-6a6b531b9847,books,Sort nice goal father year: Describe approach note,Vertex,589,17,7,11,13.72,21.14
"707a0f16-bebb-43cb-9eb8-855fd211695c",fashion,Nimbus Modern Jacket,Nimbus,773,35,19,10,20.43,63.16
"82127cc3-efa9-4e6c-9f3f-7811cb657622",fashion,Nimbus Modern Backpack,Nimbus,187,44,9,17,12.66,35.71
c5268202-938c-42d5-88f1-3812eab8e9a3,fashion,Crest Industrial Dress,Crest,673,38,13,12,29.86,88.52
